WHE3	-0.1144
WN	0.1120
WO	0.0403
YCG	-0.0524
YCD1	-0.0524
YCE1	-0.0524
YCZ	-0.0524
YCE2	-0.0524
YCD2	-0.0524
YC	-0.0524
YCA	-0.1440
YCB	-0.1440
YH	-0.0028
YHH	-0.0028
YHA	-0.0787
YHB2	-0.0787
YHB3	-0.0787
YHD1	-0.0787
YHE1	-0.0787
YHE2	-0.0787
YHD2	-0.0787
YN	0.1120
YOH	0.0013
YO	0.0013
VC	-0.0134
VCA	-0.1212
VCB	-0.1212
VCG1	-0.1212
VCG2	-0.1212
VH	0.0362
VHA	-0.0559
VHB	-0.0559
VHG11	-0.0559
VHG12	-0.0559
VHG13	-0.0559
VHG21	-0.0559
VHG22	-0.0559
VHG23	-0.0559
VN	0.1120
VO	0.0403
